Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd,CountryName
8886486,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,TJK,YEAR,EUR,Europe,SEX,SEX_MLE,2020,,,,,,,1.7,1.7,,,,2023-04-20T07:33:21+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Tajikistan
8899112,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,MWI,YEAR,AFR,Africa,SEX,SEX_FMLE,2020,,,,,,,1.5,1.5,,,,2023-04-20T07:33:15+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Malawi
8919657,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,ROU,YEAR,EUR,Europe,SEX,SEX_MLE,2020,,,,,,,10.0,10.0,,,,2023-04-20T07:33:19+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Romania
8926214,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,GIN,YEAR,AFR,Africa,SEX,SEX_MLE,2020,,,,,,,1.3,1.3,,,,2023-04-20T07:33:12+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Guinea
8952445,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,SUR,YEAR,AMR,Americas,SEX,SEX_FMLE,2020,,,,,,,0.9,0.9,,,,2023-04-20T07:33:21+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Suriname
9030594,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,COL,YEAR,AMR,Americas,SEX,SEX_BTSX,2020,,,,,,,1.4,1.4,,,,2023-04-20T07:33:08+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Colombia
9098894,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,WSM,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2020,,,,,,,0.9,0.87,,,,2023-04-20T07:33:19+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Samoa
9117095,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,BDI,YEAR,AFR,Africa,SEX,SEX_FMLE,2020,,,,,,,1.0,0.96,,,,2023-04-20T07:33:07+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Burundi
9118973,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,CHL,YEAR,AMR,Americas,SEX,SEX_FMLE,2020,,,,,,,0.8,0.78,,,,2023-04-20T07:33:08+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Chile
9144366,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,VNM,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2020,,,,,,,0.8,0.8,,,,2023-04-20T07:33:24+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Viet Nam
9169686,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,LCA,YEAR,AMR,Americas,SEX,SEX_MLE,2020,,,,,,,8.0,8.0,,,,2023-04-20T07:33:19+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Saint Lucia
9177587,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,SWZ,YEAR,AFR,Africa,SEX,SEX_MLE,2020,,,,,,,1.2,1.2,,,,2023-04-20T07:33:10+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Eswatini
9212208,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,LTU,YEAR,EUR,Europe,SEX,SEX_BTSX,2020,,,,,,,3.6,3.6,,,,2023-04-20T07:33:15+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Lithuania
9225636,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,COD,YEAR,AFR,Africa,SEX,SEX_FMLE,2020,,,,,,,0.8,0.83,,,,2023-04-20T07:33:09+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,"Congo, The Democratic Republic of the"
9366440,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,BHS,YEAR,AMR,Americas,SEX,SEX_MLE,2020,,,,,,,2.2,2.2,,,,2023-04-20T07:33:05+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Bahamas
9385860,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,PRT,YEAR,EUR,Europe,SEX,SEX_BTSX,2020,,,,,,,5.3,5.3,,,,2023-04-20T07:33:18+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Portugal
9391972,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,LBY,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2020,,,,,,,1.2,1.2,,,,2023-04-20T07:33:15+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Libya
9496893,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,GAB,YEAR,AFR,Africa,SEX,SEX_BTSX,2020,,,,,,,3.6,3.6,,,,2023-04-20T07:33:11+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Gabon
9557385,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,TLS,YEAR,SEAR,South-East Asia,SEX,SEX_BTSX,2020,,,,,,,1.2,1.2,,,,2023-04-20T07:33:22+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Timor-Leste
9744947,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,TCD,YEAR,AFR,Africa,SEX,SEX_FMLE,2020,,,,,,,1.3,1.3,,,,2023-04-20T07:33:08+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Chad
