Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd,CountryName
6488213,NCD_HYP_PREVALENCE_A,COUNTRY,HTI,AMR,YEAR,Americas,SEX,SEX_MLE,2014,,,,,,,37.9 [30.4-46.0],37.9,30.4,46.0,,2021-08-20T15:34:54+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Haiti
6526949,NCD_HYP_PREVALENCE_A,COUNTRY,GUY,AMR,YEAR,Americas,SEX,SEX_MLE,2014,,,,,,,38.5 [30.8-46.5],38.5,30.8,46.5,,2021-08-20T15:34:37+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Guyana
6527001,NCD_HYP_PREVALENCE_A,COUNTRY,LTU,EUR,YEAR,Europe,SEX,SEX_BTSX,2014,,,,,,,49.7 [43.1-56.2],49.7,43.1,56.2,,2021-08-20T15:41:45+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Lithuania
6593803,NCD_HYP_PREVALENCE_A,COUNTRY,GTM,AMR,YEAR,Americas,SEX,SEX_MLE,2014,,,,,,,31.1 [23.0-39.4],31.1,23.0,39.4,,2021-08-20T15:33:47+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Guatemala
6621680,NCD_HYP_PREVALENCE_A,COUNTRY,COK,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2014,,,,,,,42.1 [36.8-47.4],42.1,36.8,47.4,,2021-08-20T15:24:39+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Cook Islands
6632527,NCD_HYP_PREVALENCE_A,COUNTRY,MNG,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2014,,,,,,,43.1 [38.1-48.1],43.1,38.1,48.1,,2021-08-20T15:45:21+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Mongolia
6636347,NCD_HYP_PREVALENCE_A,COUNTRY,BHR,EMR,YEAR,Eastern Mediterranean,SEX,SEX_MLE,2014,,,,,,,40.0 [29.1-51.5],40.0,29.1,51.5,,2021-08-20T15:17:08+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Bahrain
6686002,NCD_HYP_PREVALENCE_A,COUNTRY,HND,AMR,YEAR,Americas,SEX,SEX_BTSX,2014,,,,,,,33.9 [26.6-41.7],33.9,26.6,41.7,,2021-08-20T15:35:10+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Honduras
6686873,NCD_HYP_PREVALENCE_A,COUNTRY,MYS,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2014,,,,,,,41.7 [36.4-47.1],41.7,36.4,47.1,,2021-08-20T15:42:52+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Malaysia
6720428,NCD_HYP_PREVALENCE_A,COUNTRY,BRA,AMR,YEAR,Americas,SEX,SEX_BTSX,2014,,,,,,,45.6 [42.7-48.7],45.6,42.7,48.7,,2021-08-20T15:20:16+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Brazil
6736097,NCD_HYP_PREVALENCE_A,COUNTRY,RWA,AFR,YEAR,Africa,SEX,SEX_BTSX,2014,,,,,,,31.5 [26.1-37.2],31.5,26.1,37.2,,2021-08-20T15:54:21+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Rwanda
6736735,NCD_HYP_PREVALENCE_A,COUNTRY,PNG,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2014,,,,,,,26.8 [18.2-36.5],26.8,18.2,36.5,,2021-08-20T15:51:09+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Papua New Guinea
6754219,NCD_HYP_PREVALENCE_A,COUNTRY,LBN,EMR,YEAR,Eastern Mediterranean,SEX,SEX_BTSX,2014,,,,,,,38.9 [34.5-43.6],38.9,34.5,43.6,,2021-08-20T15:40:38+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Lebanon
6756628,NCD_HYP_PREVALENCE_A,COUNTRY,LBY,EMR,YEAR,Eastern Mediterranean,SEX,SEX_FMLE,2014,,,,,,,41.4 [33.7-49.6],41.4,33.7,49.6,,2021-08-20T15:41:30+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Libya
6784288,NCD_HYP_PREVALENCE_A,COUNTRY,TUN,EMR,YEAR,Eastern Mediterranean,SEX,SEX_BTSX,2014,,,,,,,34.7 [30.2-39.4],34.7,30.2,39.4,,2021-08-20T16:03:17+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Tunisia
6794020,NCD_HYP_PREVALENCE_A,COUNTRY,TLS,SEAR,YEAR,South-East Asia,SEX,SEX_BTSX,2014,,,,,,,34.3 [28.9-40.3],34.3,28.9,40.3,,2021-08-20T16:01:43+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Timor-Leste
6813126,NCD_HYP_PREVALENCE_A,COUNTRY,NGA,AFR,YEAR,Africa,SEX,SEX_BTSX,2014,,,,,,,36.2 [32.4-40.1],36.2,32.4,40.1,,2021-08-20T15:48:35+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Nigeria
6887553,NCD_HYP_PREVALENCE_A,COUNTRY,DOM,AMR,YEAR,Americas,SEX,SEX_BTSX,2014,,,,,,,48.9 [42.7-54.9],48.9,42.7,54.9,,2021-08-20T15:27:58+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Dominican Rep.
6944597,NCD_HYP_PREVALENCE_A,COUNTRY,HND,AMR,YEAR,Americas,SEX,SEX_FMLE,2014,,,,,,,34.4 [24.6-45.1],34.4,24.6,45.1,,2021-08-20T15:35:11+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Honduras
6957085,NCD_HYP_PREVALENCE_A,COUNTRY,BOL,AMR,YEAR,Americas,SEX,SEX_FMLE,2014,,,,,,,27.3 [16.3-40.5],27.3,16.3,40.5,,2021-08-20T15:19:25+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Bolivia
6978854,NCD_HYP_PREVALENCE_A,COUNTRY,BTN,SEAR,YEAR,South-East Asia,SEX,SEX_FMLE,2014,,,,,,,42.6 [36.5-49.0],42.6,36.5,49.0,,2021-08-20T15:19:08+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Bhutan
6991442,NCD_HYP_PREVALENCE_A,COUNTRY,TUR,EUR,YEAR,Europe,SEX,SEX_BTSX,2014,,,,,,,34.0 [31.1-36.9],34.0,31.1,36.9,,2021-08-20T16:03:36+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Turkey
7004219,NCD_HYP_PREVALENCE_A,COUNTRY,FRA,EUR,YEAR,Europe,SEX,SEX_BTSX,2014,,,,,,,30.5 [27.2-33.6],30.5,27.2,33.6,,2021-08-20T15:31:12+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,France
7036217,NCD_HYP_PREVALENCE_A,COUNTRY,LVA,EUR,YEAR,Europe,SEX,SEX_MLE,2014,,,,,,,50.5 [40.5-60.5],50.5,40.5,60.5,,2021-08-20T15:40:22+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Latvia
7048095,NCD_HYP_PREVALENCE_A,COUNTRY,LSO,AFR,YEAR,Africa,SEX,SEX_FMLE,2014,,,,,,,46.8 [40.7-52.7],46.8,40.7,52.7,,2021-08-20T15:40:55+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Lesotho
7053258,NCD_HYP_PREVALENCE_A,COUNTRY,COM,AFR,YEAR,Africa,SEX,SEX_MLE,2014,,,,,,,32.2 [24.1-40.7],32.2,24.1,40.7,,2021-08-20T15:24:08+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Comoros
7135549,NCD_HYP_PREVALENCE_A,COUNTRY,WSM,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2014,,,,,,,35.5 [29.2-42.1],35.5,29.2,42.1,,2021-08-20T15:55:27+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Samoa
7152869,NCD_HYP_PREVALENCE_A,COUNTRY,SEN,AFR,YEAR,Africa,SEX,SEX_FMLE,2014,,,,,,,42.9 [32.8-53.7],42.9,32.8,53.7,,2021-08-20T15:56:15+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Senegal
7157243,NCD_HYP_PREVALENCE_A,COUNTRY,CAN,AMR,YEAR,Americas,SEX,SEX_BTSX,2014,,,,,,,23.4 [21.3-25.6],23.4,21.3,25.6,,2021-08-20T15:22:27+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Canada
7173658,NCD_HYP_PREVALENCE_A,COUNTRY,IRQ,EMR,YEAR,Eastern Mediterranean,SEX,SEX_MLE,2014,,,,,,,47.4 [38.9-55.9],47.4,38.9,55.9,,2021-08-20T15:36:49+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Iraq
7197728,NCD_HYP_PREVALENCE_A,COUNTRY,ETH,AFR,YEAR,Africa,SEX,SEX_FMLE,2014,,,,,,,29.6 [23.3-36.2],29.6,23.3,36.2,,2021-08-20T15:30:17+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Ethiopia
7230478,NCD_HYP_PREVALENCE_A,COUNTRY,CIV,AFR,YEAR,Africa,SEX,SEX_MLE,2014,,,,,,,38.8 [28.2-50.5],38.8,28.2,50.5,,2021-08-20T15:25:12+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Côte d'Ivoire
7256157,NCD_HYP_PREVALENCE_A,COUNTRY,COG,AFR,YEAR,Africa,SEX,SEX_BTSX,2014,,,,,,,40.6 [31.8-49.9],40.6,31.8,49.9,,2021-08-20T15:24:23+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Congo
7281395,NCD_HYP_PREVALENCE_A,COUNTRY,BWA,AFR,YEAR,Africa,SEX,SEX_BTSX,2014,,,,,,,44.7 [39.5-50.0],44.7,39.5,50.0,,2021-08-20T15:19:59+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Botswana
7287884,NCD_HYP_PREVALENCE_A,COUNTRY,SOM,EMR,YEAR,Eastern Mediterranean,SEX,SEX_MLE,2014,,,,,,,35.6 [24.5-47.7],35.6,24.5,47.7,,2021-08-20T15:58:20+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Somalia
7294818,NCD_HYP_PREVALENCE_A,COUNTRY,SRB,EUR,YEAR,Europe,SEX,SEX_FMLE,2014,,,,,,,42.6 [36.7-48.6],42.6,36.7,48.6,,2021-08-20T15:56:30+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Serbia
7315465,NCD_HYP_PREVALENCE_A,COUNTRY,JAM,AMR,YEAR,Americas,SEX,SEX_FMLE,2014,,,,,,,46.9 [39.1-55.2],46.9,39.1,55.2,,2021-08-20T15:37:54+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Jamaica
7339884,NCD_HYP_PREVALENCE_A,COUNTRY,EST,EUR,YEAR,Europe,SEX,SEX_FMLE,2014,,,,,,,34.5 [27.9-41.5],34.5,27.9,41.5,,2021-08-20T15:29:43+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Estonia
7346729,NCD_HYP_PREVALENCE_A,COUNTRY,PRY,AMR,YEAR,Americas,SEX,SEX_FMLE,2014,,,,,,,51.8 [42.9-60.7],51.8,42.9,60.7,,2021-08-20T15:51:25+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Paraguay
7349458,NCD_HYP_PREVALENCE_A,COUNTRY,UKR,EUR,YEAR,Europe,SEX,SEX_MLE,2014,,,,,,,47.8 [40.5-54.9],47.8,40.5,54.9,,2021-08-20T16:05:06+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Ukraine
7376991,NCD_HYP_PREVALENCE_A,COUNTRY,BEL,EUR,YEAR,Europe,SEX,SEX_FMLE,2014,,,,,,,28.0 [23.5-32.7],28.0,23.5,32.7,,2021-08-20T15:18:14+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Belgium
7469193,NCD_HYP_PREVALENCE_A,COUNTRY,NOR,EUR,YEAR,Europe,SEX,SEX_MLE,2014,,,,,,,37.9 [30.0-46.1],37.9,30.0,46.1,,2021-08-20T15:49:28+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Norway
7471790,NCD_HYP_PREVALENCE_A,COUNTRY,DEU,EUR,YEAR,Europe,SEX,SEX_MLE,2014,,,,,,,37.3 [31.2-43.7],37.3,31.2,43.7,,2021-08-20T15:32:38+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Germany
7478430,NCD_HYP_PREVALENCE_A,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,SEX,SEX_FMLE,2014,,,,,,,43.0 [34.4-51.7],43.0,34.4,51.7,,2021-08-20T15:13:36+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Afghanistan
7498763,NCD_HYP_PREVALENCE_A,COUNTRY,BRN,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2014,,,,,,,45.2 [40.6-49.9],45.2,40.6,49.9,,2021-08-20T15:20:35+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Brunei
7518724,NCD_HYP_PREVALENCE_A,COUNTRY,VUT,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2014,,,,,,,40.4 [32.1-48.8],40.4,32.1,48.8,,2021-08-20T16:07:32+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Vanuatu
7525171,NCD_HYP_PREVALENCE_A,COUNTRY,CAN,AMR,YEAR,Americas,SEX,SEX_MLE,2014,,,,,,,25.6 [22.4-28.9],25.6,22.4,28.9,,2021-08-20T15:22:29+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Canada
7541786,NCD_HYP_PREVALENCE_A,COUNTRY,TGO,AFR,YEAR,Africa,SEX,SEX_BTSX,2014,,,,,,,36.8 [30.6-43.5],36.8,30.6,43.5,,2021-08-20T16:02:09+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Togo
7549597,NCD_HYP_PREVALENCE_A,COUNTRY,KHM,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2014,,,,,,,24.4 [19.3-30.0],24.4,19.3,30.0,,2021-08-20T15:21:55+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Cambodia
7568544,NCD_HYP_PREVALENCE_A,COUNTRY,GNQ,AFR,YEAR,Africa,SEX,SEX_BTSX,2014,,,,,,,38.7 [28.9-49.2],38.7,28.9,49.2,,2021-08-20T15:29:06+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Eq. Guinea
7574509,NCD_HYP_PREVALENCE_A,COUNTRY,MDV,SEAR,YEAR,South-East Asia,SEX,SEX_BTSX,2014,,,,,,,33.4 [27.1-40.2],33.4,27.1,40.2,,2021-08-20T15:43:08+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Maldives
7578624,NCD_HYP_PREVALENCE_A,COUNTRY,KNA,AMR,YEAR,Americas,SEX,SEX_MLE,2014,,,,,,,45.2 [33.8-56.7],45.2,33.8,56.7,,2021-08-20T15:54:38+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Saint Kitts and Nevis
7610336,NCD_HYP_PREVALENCE_A,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,SEX,SEX_FMLE,2014,,,,,,,43.5 [35.2-52.4],43.5,35.2,52.4,,2021-08-20T15:50:19+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Pakistan
7637567,NCD_HYP_PREVALENCE_A,COUNTRY,BLR,EUR,YEAR,Europe,SEX,SEX_BTSX,2014,,,,,,,49.8 [44.2-55.4],49.8,44.2,55.4,,2021-08-20T15:17:55+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Belarus
7657617,NCD_HYP_PREVALENCE_A,COUNTRY,BWA,AFR,YEAR,Africa,SEX,SEX_FMLE,2014,,,,,,,48.0 [40.6-55.4],48.0,40.6,55.4,,2021-08-20T15:20:00+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Botswana
7688936,NCD_HYP_PREVALENCE_A,COUNTRY,CPV,AFR,YEAR,Africa,SEX,SEX_FMLE,2014,,,,,,,43.4 [37.0-49.9],43.4,37.0,49.9,,2021-08-20T15:21:40+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Cabo Verde
7718025,NCD_HYP_PREVALENCE_A,COUNTRY,VEN,AMR,YEAR,Americas,SEX,SEX_BTSX,2014,,,,,,,39.7 [35.3-44.2],39.7,35.3,44.2,,2021-08-20T16:07:54+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Venezuela
7741065,NCD_HYP_PREVALENCE_A,COUNTRY,YEM,EMR,YEAR,Eastern Mediterranean,SEX,SEX_FMLE,2014,,,,,,,30.0 [22.2-38.9],30.0,22.2,38.9,,2021-08-20T16:08:34+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Yemen
7777558,NCD_HYP_PREVALENCE_A,COUNTRY,ARE,EMR,YEAR,Eastern Mediterranean,SEX,SEX_MLE,2014,,,,,,,41.5 [34.7-48.4],41.5,34.7,48.4,,2021-08-20T16:05:27+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,United Arab Emirates
7792017,NCD_HYP_PREVALENCE_A,COUNTRY,SUR,AMR,YEAR,Americas,SEX,SEX_MLE,2014,,,,,,,42.3 [32.4-52.8],42.3,32.4,52.8,,2021-08-20T15:59:54+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Suriname
7792348,NCD_HYP_PREVALENCE_A,COUNTRY,BIH,EUR,YEAR,Europe,SEX,SEX_BTSX,2014,,,,,,,44.4 [38.6-50.5],44.4,38.6,50.5,,2021-08-20T15:19:43+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Bosnia and Herz.
7796205,NCD_HYP_PREVALENCE_A,COUNTRY,BEN,AFR,YEAR,Africa,SEX,SEX_FMLE,2014,,,,,,,34.4 [29.8-39.1],34.4,29.8,39.1,,2021-08-20T15:18:47+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Benin
7799932,NCD_HYP_PREVALENCE_A,COUNTRY,TCD,AFR,YEAR,Africa,SEX,SEX_FMLE,2014,,,,,,,41.1 [30.1-52.8],41.1,30.1,52.8,,2021-08-20T15:23:01+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Chad
7827264,NCD_HYP_PREVALENCE_A,COUNTRY,GUY,AMR,YEAR,Americas,SEX,SEX_BTSX,2014,,,,,,,39.9 [34.6-45.4],39.9,34.6,45.4,,2021-08-20T15:34:36+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Guyana
7860222,NCD_HYP_PREVALENCE_A,COUNTRY,PRI,AMR,YEAR,Americas,SEX,SEX_FMLE,2014,,,,,,,42.6 [30.5-55.6],42.6,30.5,55.6,,2021-08-20T15:52:46+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Puerto Rico
7860635,NCD_HYP_PREVALENCE_A,COUNTRY,ZAF,AFR,YEAR,Africa,SEX,SEX_FMLE,2014,,,,,,,46.3 [42.4-50.1],46.3,42.4,50.1,,2021-08-20T15:58:35+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,South Africa
7885951,NCD_HYP_PREVALENCE_A,COUNTRY,MKD,EUR,YEAR,Europe,SEX,SEX_FMLE,2014,,,,,,,40.9 [29.6-53.0],40.9,29.6,53.0,,2021-08-20T15:49:11+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Macedonia
7894762,NCD_HYP_PREVALENCE_A,COUNTRY,GAB,AFR,YEAR,Africa,SEX,SEX_FMLE,2014,,,,,,,38.5 [28.1-49.6],38.5,28.1,49.6,,2021-08-20T15:31:47+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Gabon
7903166,NCD_HYP_PREVALENCE_A,COUNTRY,TJK,EUR,YEAR,Europe,SEX,SEX_FMLE,2014,,,,,,,43.8 [37.5-50.0],43.8,37.5,50.0,,2021-08-20T16:01:06+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Tajikistan
7903380,NCD_HYP_PREVALENCE_A,COUNTRY,TTO,AMR,YEAR,Americas,SEX,SEX_FMLE,2014,,,,,,,40.2 [32.4-48.0],40.2,32.4,48.0,,2021-08-20T16:02:57+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Trinidad and Tobago
7907631,NCD_HYP_PREVALENCE_A,COUNTRY,CZE,EUR,YEAR,Europe,SEX,SEX_MLE,2014,,,,,,,49.4 [44.6-54.1],49.4,44.6,54.1,,2021-08-20T15:26:19+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Czechia
7919918,NCD_HYP_PREVALENCE_A,COUNTRY,AUS,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2014,,,,,,,29.3 [26.8-31.8],29.3,26.8,31.8,,2021-08-20T15:16:00+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Australia
7920487,NCD_HYP_PREVALENCE_A,COUNTRY,SWZ,AFR,YEAR,Africa,SEX,SEX_BTSX,2014,,,,,,,43.9 [38.7-49.2],43.9,38.7,49.2,,2021-08-20T15:29:59+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,eSwatini
7962073,NCD_HYP_PREVALENCE_A,COUNTRY,MEX,AMR,YEAR,Americas,SEX,SEX_FMLE,2014,,,,,,,33.2 [29.8-36.7],33.2,29.8,36.7,,2021-08-20T15:44:47+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Mexico
7966843,NCD_HYP_PREVALENCE_A,COUNTRY,COD,AFR,YEAR,Africa,SEX,SEX_BTSX,2014,,,,,,,34.1 [26.3-42.4],34.1,26.3,42.4,,2021-08-20T15:26:52+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Dem. Rep. Congo
8005611,NCD_HYP_PREVALENCE_A,COUNTRY,BFA,AFR,YEAR,Africa,SEX,SEX_FMLE,2014,,,,,,,32.3 [24.6-40.4],32.3,24.6,40.4,,2021-08-20T15:21:08+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Burkina Faso
8043848,NCD_HYP_PREVALENCE_A,COUNTRY,GEO,EUR,YEAR,Europe,SEX,SEX_FMLE,2014,,,,,,,43.0 [37.1-48.6],43.0,37.1,48.6,,2021-08-20T15:32:20+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Georgia
8071880,NCD_HYP_PREVALENCE_A,COUNTRY,CHE,EUR,YEAR,Europe,SEX,SEX_MLE,2014,,,,,,,29.2 [23.9-34.9],29.2,23.9,34.9,,2021-08-20T16:00:30+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Switzerland
8072589,NCD_HYP_PREVALENCE_A,COUNTRY,UZB,EUR,YEAR,Europe,SEX,SEX_FMLE,2014,,,,,,,42.3 [36.5-48.2],42.3,36.5,48.2,,2021-08-20T16:07:11+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Uzbekistan
8087641,NCD_HYP_PREVALENCE_A,COUNTRY,ZMB,AFR,YEAR,Africa,SEX,SEX_BTSX,2014,,,,,,,35.1 [30.4-40.1],35.1,30.4,40.1,,2021-08-20T16:08:51+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Zambia
8109494,NCD_HYP_PREVALENCE_A,COUNTRY,MDG,AFR,YEAR,Africa,SEX,SEX_BTSX,2014,,,,,,,39.0 [31.5-47.1],39.0,31.5,47.1,,2021-08-20T15:42:19+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Madagascar
8124811,NCD_HYP_PREVALENCE_A,COUNTRY,SDN,EMR,YEAR,Eastern Mediterranean,SEX,SEX_FMLE,2014,,,,,,,43.7 [35.5-52.0],43.7,35.5,52.0,,2021-08-20T15:59:37+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Sudan
8127507,NCD_HYP_PREVALENCE_A,COUNTRY,IRL,EUR,YEAR,Europe,SEX,SEX_BTSX,2014,,,,,,,33.7 [28.7-39.1],33.7,28.7,39.1,,2021-08-20T15:37:05+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Ireland
8136834,NCD_HYP_PREVALENCE_A,COUNTRY,PRI,AMR,YEAR,Americas,SEX,SEX_MLE,2014,,,,,,,41.7 [28.3-56.5],41.7,28.3,56.5,,2021-08-20T15:52:47+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Puerto Rico
8182166,NCD_HYP_PREVALENCE_A,COUNTRY,KWT,EMR,YEAR,Eastern Mediterranean,SEX,SEX_FMLE,2014,,,,,,,37.4 [32.5-42.4],37.4,32.5,42.4,,2021-08-20T15:39:32+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Kuwait
8185733,NCD_HYP_PREVALENCE_A,COUNTRY,BLZ,AMR,YEAR,Americas,SEX,SEX_MLE,2014,,,,,,,37.3 [27.0-48.4],37.3,27.0,48.4,,2021-08-20T15:18:31+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Belize
8229901,NCD_HYP_PREVALENCE_A,COUNTRY,GUY,AMR,YEAR,Americas,SEX,SEX_FMLE,2014,,,,,,,41.3 [33.9-49.0],41.3,33.9,49.0,,2021-08-20T15:34:36+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Guyana
8236363,NCD_HYP_PREVALENCE_A,COUNTRY,AZE,EUR,YEAR,Europe,SEX,SEX_MLE,2014,,,,,,,38.3 [31.7-45.2],38.3,31.7,45.2,,2021-08-20T15:16:35+02:00,2014.0,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Azerbaijan
